miner,logP_Name,logM_Name,imf_noise_thr,hm_depen_thr,im_bi_sup,im_bi_ratio,use_gnn,acc_logs,fitP,fitM,f1_fit_logs,precision,net,im,fm,cut_type
IMbi_ali,C:/Users/Marko/Desktop/IMbi_Data/analysing/lp_2012_f,,0,0,0,0,False,,1.0,,,0.68,"places: [ p_11, p_12, p_13, p_14, p_15, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (10fe556f-6132-4a35-9358-9283ae7401a9, 'A_PREACCEPTED'), (7bb5cdd4-82b8-419a-b71b-455e659d2ecc, 'O_CREATED'), (897e1906-801f-4fd2-8495-d676fb64849a, 'A_SUBMITTED'), (8e42e4c8-a37b-4005-9b5d-ce068b35a6b7, 'A_ACCEPTED'), (911a6111-cae3-4ede-86cc-406de17bbd34, 'A_DECLINED'), (bd7bb401-e16c-4d63-9092-54f7e7d0b23c, 'O_SENT'), (bddb4031-df64-4ae7-b157-9ed67e6fc5b8, 'O_SELECTED'), (d3e49c26-62eb-4784-976a-739bbbe70013, 'A_FINALIZED'), (e8a7afc6-55f9-497f-894d-de0d3e2bc215, 'A_PARTLYSUBMITTED'), (init_loop_5, None), (skip_1, None), (skip_10, None), (skip_11, None), (skip_12, None), (skip_2, None), (skip_3, None), (skip_4, None), (skip_9, None), (tauSplit_7, None) ]
arcs: [ (10fe556f-6132-4a35-9358-9283ae7401a9, 'A_PREACCEPTED')->p_6, (7bb5cdd4-82b8-419a-b71b-455e659d2ecc, 'O_CREATED')->p_15, (897e1906-801f-4fd2-8495-d676fb64849a, 'A_SUBMITTED')->p_3, (8e42e4c8-a37b-4005-9b5d-ce068b35a6b7, 'A_ACCEPTED')->p_5, (911a6111-cae3-4ede-86cc-406de17bbd34, 'A_DECLINED')->sink, (bd7bb401-e16c-4d63-9092-54f7e7d0b23c, 'O_SENT')->p_9, (bddb4031-df64-4ae7-b157-9ed67e6fc5b8, 'O_SELECTED')->p_14, (d3e49c26-62eb-4784-976a-739bbbe70013, 'A_FINALIZED')->p_12, (e8a7afc6-55f9-497f-894d-de0d3e2bc215, 'A_PARTLYSUBMITTED')->p_4, (init_loop_5, None)->p_8, (skip_1, None)->p_5, (skip_10, None)->p_8, (skip_11, None)->p_7, (skip_12, None)->sink, (skip_2, None)->p_5, (skip_3, None)->sink, (skip_4, None)->p_7, (skip_9, None)->p_12, (tauSplit_7, None)->p_11, (tauSplit_7, None)->p_13, p_11->(d3e49c26-62eb-4784-976a-739bbbe70013, 'A_FINALIZED'), p_11->(skip_9, None), p_12->(7bb5cdd4-82b8-419a-b71b-455e659d2ecc, 'O_CREATED'), p_13->(bddb4031-df64-4ae7-b157-9ed67e6fc5b8, 'O_SELECTED'), p_14->(7bb5cdd4-82b8-419a-b71b-455e659d2ecc, 'O_CREATED'), p_15->(bd7bb401-e16c-4d63-9092-54f7e7d0b23c, 'O_SENT'), p_3->(e8a7afc6-55f9-497f-894d-de0d3e2bc215, 'A_PARTLYSUBMITTED'), p_4->(10fe556f-6132-4a35-9358-9283ae7401a9, 'A_PREACCEPTED'), p_4->(skip_1, None), p_5->(init_loop_5, None), p_5->(skip_3, None), p_5->(skip_4, None), p_6->(8e42e4c8-a37b-4005-9b5d-ce068b35a6b7, 'A_ACCEPTED'), p_6->(skip_2, None), p_7->(911a6111-cae3-4ede-86cc-406de17bbd34, 'A_DECLINED'), p_7->(skip_12, None), p_8->(tauSplit_7, None), p_9->(skip_10, None), p_9->(skip_11, None), source->(897e1906-801f-4fd2-8495-d676fb64849a, 'A_SUBMITTED') ]",['source:1'],['sink:1'],1.0
IMbi_ali,C:/Users/Marko/Desktop/IMbi_Data/analysing/lp_2012_f,,0,0,0,0,True,,1.0,,,0.44,"places: [ p_12, p_13, p_17, p_18, p_22, p_23, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (0de31994-35b0-43aa-adfc-a8f44caca881, 'A_DECLINED'), (16b4f65c-f595-47c9-ae79-9dcb822bd065, 'A_SUBMITTED'), (3284d5cb-33a5-4b47-8cd5-d17ff1c98ef4, 'A_ACCEPTED'), (3b93d413-7a76-49ca-9134-1365939bc460, 'O_SENT'), (428ef325-aa40-495a-9969-680dc08b7278, 'O_SELECTED'), (9b2fa815-fdcb-4611-84be-b45ade74ae95, 'O_CREATED'), (b33aa0e7-fb94-46c3-9b85-9767bebe2594, 'A_FINALIZED'), (c1ceb74e-327b-47f0-9aef-77f334be2c1b, 'A_PREACCEPTED'), (edba7c00-d5bd-42e8-87d0-c9434ca2826d, 'A_PARTLYSUBMITTED'), (skip_1, None), (skip_13, None), (skip_17, None), (skip_19, None), (skip_2, None), (skip_3, None), (skip_4, None), (skip_9, None), (tauJoin_6, None), (tauSplit_5, None) ]
arcs: [ (0de31994-35b0-43aa-adfc-a8f44caca881, 'A_DECLINED')->sink, (16b4f65c-f595-47c9-ae79-9dcb822bd065, 'A_SUBMITTED')->p_3, (3284d5cb-33a5-4b47-8cd5-d17ff1c98ef4, 'A_ACCEPTED')->p_5, (3b93d413-7a76-49ca-9134-1365939bc460, 'O_SENT')->p_13, (428ef325-aa40-495a-9969-680dc08b7278, 'O_SELECTED')->p_18, (9b2fa815-fdcb-4611-84be-b45ade74ae95, 'O_CREATED')->p_23, (b33aa0e7-fb94-46c3-9b85-9767bebe2594, 'A_FINALIZED')->p_9, (c1ceb74e-327b-47f0-9aef-77f334be2c1b, 'A_PREACCEPTED')->p_6, (edba7c00-d5bd-42e8-87d0-c9434ca2826d, 'A_PARTLYSUBMITTED')->p_4, (skip_1, None)->p_5, (skip_13, None)->p_17, (skip_17, None)->p_22, (skip_19, None)->sink, (skip_2, None)->p_5, (skip_3, None)->sink, (skip_4, None)->p_7, (skip_9, None)->p_12, (tauJoin_6, None)->p_7, (tauSplit_5, None)->p_12, (tauSplit_5, None)->p_17, (tauSplit_5, None)->p_22, (tauSplit_5, None)->p_8, p_12->(3b93d413-7a76-49ca-9134-1365939bc460, 'O_SENT'), p_13->(skip_9, None), p_13->(tauJoin_6, None), p_17->(428ef325-aa40-495a-9969-680dc08b7278, 'O_SELECTED'), p_18->(skip_13, None), p_18->(tauJoin_6, None), p_22->(9b2fa815-fdcb-4611-84be-b45ade74ae95, 'O_CREATED'), p_23->(skip_17, None), p_23->(tauJoin_6, None), p_3->(edba7c00-d5bd-42e8-87d0-c9434ca2826d, 'A_PARTLYSUBMITTED'), p_4->(c1ceb74e-327b-47f0-9aef-77f334be2c1b, 'A_PREACCEPTED'), p_4->(skip_1, None), p_5->(skip_3, None), p_5->(skip_4, None), p_5->(tauSplit_5, None), p_6->(3284d5cb-33a5-4b47-8cd5-d17ff1c98ef4, 'A_ACCEPTED'), p_6->(skip_2, None), p_7->(0de31994-35b0-43aa-adfc-a8f44caca881, 'A_DECLINED'), p_7->(skip_19, None), p_8->(b33aa0e7-fb94-46c3-9b85-9767bebe2594, 'A_FINALIZED'), p_9->(tauJoin_6, None), source->(16b4f65c-f595-47c9-ae79-9dcb822bd065, 'A_SUBMITTED') ]",['source:1'],['sink:1'],1.0
IMbi_ali,C:/Users/Marko/Desktop/IMbi_Data/analysing/lp_2012_f,,0,0,0.2,0,False,,1.0,,,0.68,"places: [ p_11, p_12, p_13, p_14, p_15, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (202b9daf-bdfa-42b3-984c-d383d58fd251, 'O_CREATED'), (2df2dd02-dff4-4e50-b914-d33e4bb926f7, 'A_PARTLYSUBMITTED'), (3e22a4f6-8140-46a2-af4f-dfb03286b297, 'A_PREACCEPTED'), (5e44ccab-a8ba-4ea3-8916-5aa183bbaaf4, 'A_ACCEPTED'), (7012021c-405d-497c-95f2-7f2d45d2ba38, 'O_SELECTED'), (a63c6799-a407-48e3-9ca9-6dc6f4b664a0, 'A_FINALIZED'), (ad837360-6be2-43a5-b6e1-2c2fbebbaa27, 'A_DECLINED'), (c6e84736-35d0-4ca8-a8a3-801ac0cd0ea3, 'A_SUBMITTED'), (d5e16321-98f0-490d-901b-be29a0962cf5, 'O_SENT'), (init_loop_4, None), (skip_1, None), (skip_10, None), (skip_11, None), (skip_2, None), (skip_3, None), (skip_8, None), (skip_9, None), (tauSplit_6, None) ]
arcs: [ (202b9daf-bdfa-42b3-984c-d383d58fd251, 'O_CREATED')->p_15, (2df2dd02-dff4-4e50-b914-d33e4bb926f7, 'A_PARTLYSUBMITTED')->p_4, (3e22a4f6-8140-46a2-af4f-dfb03286b297, 'A_PREACCEPTED')->p_6, (5e44ccab-a8ba-4ea3-8916-5aa183bbaaf4, 'A_ACCEPTED')->p_5, (7012021c-405d-497c-95f2-7f2d45d2ba38, 'O_SELECTED')->p_14, (a63c6799-a407-48e3-9ca9-6dc6f4b664a0, 'A_FINALIZED')->p_12, (ad837360-6be2-43a5-b6e1-2c2fbebbaa27, 'A_DECLINED')->sink, (c6e84736-35d0-4ca8-a8a3-801ac0cd0ea3, 'A_SUBMITTED')->p_3, (d5e16321-98f0-490d-901b-be29a0962cf5, 'O_SENT')->p_9, (init_loop_4, None)->p_8, (skip_1, None)->p_5, (skip_10, None)->p_7, (skip_11, None)->sink, (skip_2, None)->p_5, (skip_3, None)->p_7, (skip_8, None)->p_12, (skip_9, None)->p_8, (tauSplit_6, None)->p_11, (tauSplit_6, None)->p_13, p_11->(a63c6799-a407-48e3-9ca9-6dc6f4b664a0, 'A_FINALIZED'), p_11->(skip_8, None), p_12->(202b9daf-bdfa-42b3-984c-d383d58fd251, 'O_CREATED'), p_13->(7012021c-405d-497c-95f2-7f2d45d2ba38, 'O_SELECTED'), p_14->(202b9daf-bdfa-42b3-984c-d383d58fd251, 'O_CREATED'), p_15->(d5e16321-98f0-490d-901b-be29a0962cf5, 'O_SENT'), p_3->(2df2dd02-dff4-4e50-b914-d33e4bb926f7, 'A_PARTLYSUBMITTED'), p_4->(3e22a4f6-8140-46a2-af4f-dfb03286b297, 'A_PREACCEPTED'), p_4->(skip_1, None), p_5->(init_loop_4, None), p_5->(skip_3, None), p_6->(5e44ccab-a8ba-4ea3-8916-5aa183bbaaf4, 'A_ACCEPTED'), p_6->(skip_2, None), p_7->(ad837360-6be2-43a5-b6e1-2c2fbebbaa27, 'A_DECLINED'), p_7->(skip_11, None), p_8->(tauSplit_6, None), p_9->(skip_10, None), p_9->(skip_9, None), source->(c6e84736-35d0-4ca8-a8a3-801ac0cd0ea3, 'A_SUBMITTED') ]",['source:1'],['sink:1'],2.0
IMbi_ali,C:/Users/Marko/Desktop/IMbi_Data/analysing/lp_2012_f,,0,0,0.2,0,True,,1.0,,,0.62,"places: [ p_11, p_12, p_13, p_14, p_15, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (1d4968bb-74e2-477d-95ab-88e0a76dd296, 'A_PREACCEPTED'), (46ee6658-b4e6-468d-a916-10225d30df83, 'A_ACCEPTED'), (5aaacef4-2a6f-456a-acc8-2609566fbe09, 'O_SENT'), (5bc97064-f739-4a6e-8f0d-27a93750634a, 'A_FINALIZED'), (83adf6dd-57f9-4091-865a-5adeb526583e, 'A_SUBMITTED'), (980fc89e-0adb-4551-9261-5c4d5beb9ecb, 'A_DECLINED'), (b09a18e8-1009-4549-8b9d-9cdddb2d8a13, 'A_PARTLYSUBMITTED'), (d31f6ad9-9ae0-403d-8799-893e9b9fd1b4, 'O_SELECTED'), (ec5c2b86-9afb-48de-896e-7221b5972b42, 'O_CREATED'), (init_loop_4, None), (skip_1, None), (skip_10, None), (skip_11, None), (skip_2, None), (skip_3, None), (skip_8, None), (skip_9, None), (tauSplit_6, None) ]
arcs: [ (1d4968bb-74e2-477d-95ab-88e0a76dd296, 'A_PREACCEPTED')->p_5, (46ee6658-b4e6-468d-a916-10225d30df83, 'A_ACCEPTED')->p_6, (5aaacef4-2a6f-456a-acc8-2609566fbe09, 'O_SENT')->p_9, (5bc97064-f739-4a6e-8f0d-27a93750634a, 'A_FINALIZED')->p_12, (83adf6dd-57f9-4091-865a-5adeb526583e, 'A_SUBMITTED')->p_3, (980fc89e-0adb-4551-9261-5c4d5beb9ecb, 'A_DECLINED')->sink, (b09a18e8-1009-4549-8b9d-9cdddb2d8a13, 'A_PARTLYSUBMITTED')->p_4, (d31f6ad9-9ae0-403d-8799-893e9b9fd1b4, 'O_SELECTED')->p_14, (ec5c2b86-9afb-48de-896e-7221b5972b42, 'O_CREATED')->p_15, (init_loop_4, None)->p_8, (skip_1, None)->p_5, (skip_10, None)->p_7, (skip_11, None)->sink, (skip_2, None)->p_6, (skip_3, None)->p_7, (skip_8, None)->p_12, (skip_9, None)->p_8, (tauSplit_6, None)->p_11, (tauSplit_6, None)->p_13, p_11->(5bc97064-f739-4a6e-8f0d-27a93750634a, 'A_FINALIZED'), p_11->(skip_8, None), p_12->(ec5c2b86-9afb-48de-896e-7221b5972b42, 'O_CREATED'), p_13->(d31f6ad9-9ae0-403d-8799-893e9b9fd1b4, 'O_SELECTED'), p_14->(ec5c2b86-9afb-48de-896e-7221b5972b42, 'O_CREATED'), p_15->(5aaacef4-2a6f-456a-acc8-2609566fbe09, 'O_SENT'), p_3->(b09a18e8-1009-4549-8b9d-9cdddb2d8a13, 'A_PARTLYSUBMITTED'), p_4->(1d4968bb-74e2-477d-95ab-88e0a76dd296, 'A_PREACCEPTED'), p_4->(skip_1, None), p_5->(46ee6658-b4e6-468d-a916-10225d30df83, 'A_ACCEPTED'), p_5->(skip_2, None), p_6->(init_loop_4, None), p_6->(skip_3, None), p_7->(980fc89e-0adb-4551-9261-5c4d5beb9ecb, 'A_DECLINED'), p_7->(skip_11, None), p_8->(tauSplit_6, None), p_9->(skip_10, None), p_9->(skip_9, None), source->(83adf6dd-57f9-4091-865a-5adeb526583e, 'A_SUBMITTED') ]",['source:1'],['sink:1'],2.0
IMbi_ali,C:/Users/Marko/Desktop/IMbi_Data/analysing/lp_2012_f,,0,0,0.3,0,False,,0.99,,,0.69,"places: [ p_11, p_12, p_13, p_14, p_15, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (090763bf-7e23-4f34-bfd8-e7d52f761a98, 'O_SELECTED'), (1aba3061-b84c-46dc-a457-7d52ca4774d0, 'O_SENT'), (68b5c4dd-e199-49a4-baa4-94e3b46d9032, 'A_PREACCEPTED'), (6a37f26b-0335-4dca-aa7e-c87fb5b2300c, 'A_ACCEPTED'), (92f97528-7810-4cab-aaf4-0ee4e6a85eea, 'A_PARTLYSUBMITTED'), (bb5efae6-398a-4b78-82a5-d181836eef7e, 'A_FINALIZED'), (c5c06ad9-fc4e-4c3e-a02b-e9a677323b3f, 'A_SUBMITTED'), (e7515819-0c6d-4c38-8ccc-26a93289a102, 'A_DECLINED'), (f95f9dd4-e485-4708-859c-39fc49406af0, 'O_CREATED'), (init_loop_4, None), (skip_1, None), (skip_10, None), (skip_2, None), (skip_3, None), (skip_8, None), (skip_9, None), (tauSplit_6, None) ]
arcs: [ (090763bf-7e23-4f34-bfd8-e7d52f761a98, 'O_SELECTED')->p_14, (1aba3061-b84c-46dc-a457-7d52ca4774d0, 'O_SENT')->p_9, (68b5c4dd-e199-49a4-baa4-94e3b46d9032, 'A_PREACCEPTED')->p_6, (6a37f26b-0335-4dca-aa7e-c87fb5b2300c, 'A_ACCEPTED')->p_5, (92f97528-7810-4cab-aaf4-0ee4e6a85eea, 'A_PARTLYSUBMITTED')->p_4, (bb5efae6-398a-4b78-82a5-d181836eef7e, 'A_FINALIZED')->p_12, (c5c06ad9-fc4e-4c3e-a02b-e9a677323b3f, 'A_SUBMITTED')->p_3, (e7515819-0c6d-4c38-8ccc-26a93289a102, 'A_DECLINED')->sink, (f95f9dd4-e485-4708-859c-39fc49406af0, 'O_CREATED')->p_15, (init_loop_4, None)->p_8, (skip_1, None)->p_5, (skip_10, None)->sink, (skip_2, None)->p_5, (skip_3, None)->p_7, (skip_8, None)->p_8, (skip_9, None)->p_7, (tauSplit_6, None)->p_11, (tauSplit_6, None)->p_13, p_11->(bb5efae6-398a-4b78-82a5-d181836eef7e, 'A_FINALIZED'), p_12->(f95f9dd4-e485-4708-859c-39fc49406af0, 'O_CREATED'), p_13->(090763bf-7e23-4f34-bfd8-e7d52f761a98, 'O_SELECTED'), p_14->(f95f9dd4-e485-4708-859c-39fc49406af0, 'O_CREATED'), p_15->(1aba3061-b84c-46dc-a457-7d52ca4774d0, 'O_SENT'), p_3->(92f97528-7810-4cab-aaf4-0ee4e6a85eea, 'A_PARTLYSUBMITTED'), p_4->(68b5c4dd-e199-49a4-baa4-94e3b46d9032, 'A_PREACCEPTED'), p_4->(skip_1, None), p_5->(init_loop_4, None), p_5->(skip_3, None), p_6->(6a37f26b-0335-4dca-aa7e-c87fb5b2300c, 'A_ACCEPTED'), p_6->(skip_2, None), p_7->(e7515819-0c6d-4c38-8ccc-26a93289a102, 'A_DECLINED'), p_7->(skip_10, None), p_8->(tauSplit_6, None), p_9->(skip_8, None), p_9->(skip_9, None), source->(c5c06ad9-fc4e-4c3e-a02b-e9a677323b3f, 'A_SUBMITTED') ]",['source:1'],['sink:1'],3.0
IMbi_ali,C:/Users/Marko/Desktop/IMbi_Data/analysing/lp_2012_f,,0,0,0.3,0,True,,0.99,,,0.62,"places: [ p_11, p_12, p_13, p_14, p_15, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (1491d3ab-12b3-41d1-9306-79f837d97089, 'O_CREATED'), (223a7a96-968d-4f22-8c7c-8c979c8f78f5, 'A_PREACCEPTED'), (533b686a-fcf3-41ba-917f-ca9c4e38f63f, 'A_FINALIZED'), (59e9f8fc-9489-4fce-967f-f5f108f6980d, 'O_SELECTED'), (af57d867-0663-4c3c-93d8-30d26d129d2c, 'A_SUBMITTED'), (c45f5e04-2b22-4fd6-a1ab-48f8f7a09749, 'O_SENT'), (e192823d-39ce-445b-a4cc-62b5d5de5a7e, 'A_PARTLYSUBMITTED'), (e3e431d1-9ec4-4a92-a69a-f438e78da72c, 'A_DECLINED'), (e3e7f206-2e89-4c96-874f-da7080adc68d, 'A_ACCEPTED'), (init_loop_4, None), (skip_1, None), (skip_10, None), (skip_2, None), (skip_3, None), (skip_8, None), (skip_9, None), (tauSplit_6, None) ]
arcs: [ (1491d3ab-12b3-41d1-9306-79f837d97089, 'O_CREATED')->p_15, (223a7a96-968d-4f22-8c7c-8c979c8f78f5, 'A_PREACCEPTED')->p_5, (533b686a-fcf3-41ba-917f-ca9c4e38f63f, 'A_FINALIZED')->p_12, (59e9f8fc-9489-4fce-967f-f5f108f6980d, 'O_SELECTED')->p_14, (af57d867-0663-4c3c-93d8-30d26d129d2c, 'A_SUBMITTED')->p_3, (c45f5e04-2b22-4fd6-a1ab-48f8f7a09749, 'O_SENT')->p_9, (e192823d-39ce-445b-a4cc-62b5d5de5a7e, 'A_PARTLYSUBMITTED')->p_4, (e3e431d1-9ec4-4a92-a69a-f438e78da72c, 'A_DECLINED')->sink, (e3e7f206-2e89-4c96-874f-da7080adc68d, 'A_ACCEPTED')->p_6, (init_loop_4, None)->p_8, (skip_1, None)->p_5, (skip_10, None)->sink, (skip_2, None)->p_6, (skip_3, None)->p_7, (skip_8, None)->p_8, (skip_9, None)->p_7, (tauSplit_6, None)->p_11, (tauSplit_6, None)->p_13, p_11->(533b686a-fcf3-41ba-917f-ca9c4e38f63f, 'A_FINALIZED'), p_12->(1491d3ab-12b3-41d1-9306-79f837d97089, 'O_CREATED'), p_13->(59e9f8fc-9489-4fce-967f-f5f108f6980d, 'O_SELECTED'), p_14->(1491d3ab-12b3-41d1-9306-79f837d97089, 'O_CREATED'), p_15->(c45f5e04-2b22-4fd6-a1ab-48f8f7a09749, 'O_SENT'), p_3->(e192823d-39ce-445b-a4cc-62b5d5de5a7e, 'A_PARTLYSUBMITTED'), p_4->(223a7a96-968d-4f22-8c7c-8c979c8f78f5, 'A_PREACCEPTED'), p_4->(skip_1, None), p_5->(e3e7f206-2e89-4c96-874f-da7080adc68d, 'A_ACCEPTED'), p_5->(skip_2, None), p_6->(init_loop_4, None), p_6->(skip_3, None), p_7->(e3e431d1-9ec4-4a92-a69a-f438e78da72c, 'A_DECLINED'), p_7->(skip_10, None), p_8->(tauSplit_6, None), p_9->(skip_8, None), p_9->(skip_9, None), source->(af57d867-0663-4c3c-93d8-30d26d129d2c, 'A_SUBMITTED') ]",['source:1'],['sink:1'],3.0
IMbi_ali,C:/Users/Marko/Desktop/IMbi_Data/analysing/lp_2012_f,,0,0,0.4,0,False,,0.99,,,0.69,"places: [ p_11, p_12, p_13, p_14, p_15, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (311d47cf-4234-4bf5-8020-9571e4653a53, 'O_SENT'), (38eef171-6c5a-4c8c-9225-a8264d2fe457, 'A_PARTLYSUBMITTED'), (38f58502-7424-4d45-b153-1c905516f09d, 'O_CREATED'), (6f79bcd4-3095-476e-9760-6ee54186e3f3, 'A_FINALIZED'), (80c3de4b-70de-4d25-a528-064646af77d1, 'A_SUBMITTED'), (95661ec2-6904-4bf9-a37f-7fa060a82bcf, 'A_DECLINED'), (977e837b-35ea-4a69-beb7-7edf87129046, 'A_PREACCEPTED'), (b505c66a-0334-47d9-993f-8218d2772cee, 'A_ACCEPTED'), (e33c73a0-b725-4771-9570-738c778ffbd3, 'O_SELECTED'), (init_loop_5, None), (skip_10, None), (skip_2, None), (skip_3, None), (skip_4, None), (skip_9, None), (tauSplit_7, None), (tau_1, None) ]
arcs: [ (311d47cf-4234-4bf5-8020-9571e4653a53, 'O_SENT')->p_9, (38eef171-6c5a-4c8c-9225-a8264d2fe457, 'A_PARTLYSUBMITTED')->p_5, (38f58502-7424-4d45-b153-1c905516f09d, 'O_CREATED')->p_15, (6f79bcd4-3095-476e-9760-6ee54186e3f3, 'A_FINALIZED')->p_12, (80c3de4b-70de-4d25-a528-064646af77d1, 'A_SUBMITTED')->p_4, (95661ec2-6904-4bf9-a37f-7fa060a82bcf, 'A_DECLINED')->p_3, (977e837b-35ea-4a69-beb7-7edf87129046, 'A_PREACCEPTED')->p_7, (b505c66a-0334-47d9-993f-8218d2772cee, 'A_ACCEPTED')->p_6, (e33c73a0-b725-4771-9570-738c778ffbd3, 'O_SELECTED')->p_14, (init_loop_5, None)->p_8, (skip_10, None)->p_3, (skip_2, None)->p_6, (skip_3, None)->p_6, (skip_4, None)->p_3, (skip_9, None)->p_8, (tauSplit_7, None)->p_11, (tauSplit_7, None)->p_13, (tau_1, None)->sink, p_11->(6f79bcd4-3095-476e-9760-6ee54186e3f3, 'A_FINALIZED'), p_12->(38f58502-7424-4d45-b153-1c905516f09d, 'O_CREATED'), p_13->(e33c73a0-b725-4771-9570-738c778ffbd3, 'O_SELECTED'), p_14->(38f58502-7424-4d45-b153-1c905516f09d, 'O_CREATED'), p_15->(311d47cf-4234-4bf5-8020-9571e4653a53, 'O_SENT'), p_3->(tau_1, None), p_4->(38eef171-6c5a-4c8c-9225-a8264d2fe457, 'A_PARTLYSUBMITTED'), p_5->(977e837b-35ea-4a69-beb7-7edf87129046, 'A_PREACCEPTED'), p_5->(skip_2, None), p_6->(95661ec2-6904-4bf9-a37f-7fa060a82bcf, 'A_DECLINED'), p_6->(init_loop_5, None), p_6->(skip_4, None), p_7->(b505c66a-0334-47d9-993f-8218d2772cee, 'A_ACCEPTED'), p_7->(skip_3, None), p_8->(tauSplit_7, None), p_9->(skip_10, None), p_9->(skip_9, None), source->(80c3de4b-70de-4d25-a528-064646af77d1, 'A_SUBMITTED') ]",['source:1'],['sink:1'],4.0
