,miner,logP_Name,logM_Name,imf_noise_thr,hm_depen_thr,im_bi_sup,im_bi_ratio,use_gnn,fit_tok,fit_alig,prec_tok,prec_alig,f1_tok,f1_alig,net,im,fm,acc_align,acc_trace,precP
arcs: [ (47032231-92af-4a05-a321-9d02f46dbd87, 'O_ACCEPTED')->p_10, (70bafe86-e766-4f1f-94f3-e135e99de396, 'O_DECLINED')->sink, (7b66b22b-a56d-499e-ae1d-f0508addd7e1, 'O_CREATED')->p_7, (9294f9b4-e5eb-4a43-9a2d-e78675d8b99b, 'O_CANCELLED')->p_5, (941d347e-b510-4f4a-a214-1b6f31946f1e, 'O_SENT_BACK')->p_9, (c16cf517-d8b2-4796-bb7d-1d38ef809cc5, 'O_SENT')->p_6, (d847f0ce-484d-46ac-a21f-5a51cc85298f, 'O_SELECTED')->p_5, (skip_3, None)->p_4, (skip_4, None)->p_9, (skip_5, None)->p_10, (skip_6, None)->sink, p_10->(70bafe86-e766-4f1f-94f3-e135e99de396, 'O_DECLINED'), p_10->(skip_6, None), p_4->(941d347e-b510-4f4a-a214-1b6f31946f1e, 'O_SENT_BACK'), p_4->(skip_4, None), p_5->(7b66b22b-a56d-499e-ae1d-f0508addd7e1, 'O_CREATED'), p_6->(9294f9b4-e5eb-4a43-9a2d-e78675d8b99b, 'O_CANCELLED'), p_6->(skip_3, None), p_7->(c16cf517-d8b2-4796-bb7d-1d38ef809cc5, 'O_SENT'), p_9->(47032231-92af-4a05-a321-9d02f46dbd87, 'O_ACCEPTED'), p_9->(skip_5, None), source->(d847f0ce-484d-46ac-a21f-5a51cc85298f, 'O_SELECTED') ]",['source:1'],['sink:1'],0.07,0.41,0.87
0,IMbi_aprox,2012_O_lp,2012_O_lm,0,0,0.3,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, sink, source ]
transitions: [ (07f6fd11-3180-4586-a0d6-dc3d26803bee, 'O_CREATED'), (2ab0ce70-8e89-4274-980b-4259698b766f, 'O_DECLINED'), (34c6d218-2011-4184-b52b-837e4bae363e, 'O_SENT_BACK'), (6b6b3d51-e1a2-4231-ae54-cdeb5ca75417, 'O_CANCELLED'), (8d932e6f-6743-460a-b2f8-b6dfceea6a2f, 'O_SENT'), (c7b38431-2029-41eb-9c0c-db19264b4507, 'O_ACCEPTED'), (edbe4ce2-ce66-4f56-ad4e-02fff5b84445, 'O_SELECTED'), (skip_1, None), (skip_2, None), (skip_3, None) ]
arcs: [ (07f6fd11-3180-4586-a0d6-dc3d26803bee, 'O_CREATED')->p_4, (2ab0ce70-8e89-4274-980b-4259698b766f, 'O_DECLINED')->sink, (34c6d218-2011-4184-b52b-837e4bae363e, 'O_SENT_BACK')->p_7, (6b6b3d51-e1a2-4231-ae54-cdeb5ca75417, 'O_CANCELLED')->p_6, (8d932e6f-6743-460a-b2f8-b6dfceea6a2f, 'O_SENT')->p_5, (c7b38431-2029-41eb-9c0c-db19264b4507, 'O_ACCEPTED')->sink, (edbe4ce2-ce66-4f56-ad4e-02fff5b84445, 'O_SELECTED')->p_3, (skip_1, None)->p_6, (skip_2, None)->p_7, (skip_3, None)->sink, p_3->(07f6fd11-3180-4586-a0d6-dc3d26803bee, 'O_CREATED'), p_4->(8d932e6f-6743-460a-b2f8-b6dfceea6a2f, 'O_SENT'), p_5->(6b6b3d51-e1a2-4231-ae54-cdeb5ca75417, 'O_CANCELLED'), p_5->(skip_1, None), p_6->(34c6d218-2011-4184-b52b-837e4bae363e, 'O_SENT_BACK'), p_6->(skip_2, None), p_7->(2ab0ce70-8e89-4274-980b-4259698b766f, 'O_DECLINED'), p_7->(c7b38431-2029-41eb-9c0c-db19264b4507, 'O_ACCEPTED'), p_7->(skip_3, None), source->(edbe4ce2-ce66-4f56-ad4e-02fff5b84445, 'O_SELECTED') ]",['source:1'],['sink:1'],0.12,0.29,0.84
0,IMbi_freq,2017_O_lp,2017_O_lm,0,0,0.3,0.5,False,,,,,,,"places: [ p_11, p_12, p_13, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (18979c7e-ef10-4e7a-b2ef-c17161e9befd, 'O_Accepted'), (2677f9a0-0173-4661-a52b-9dc62058cb1e, 'O_Created'), (55f3f80e-0638-4c2f-a87c-d6bb9911bcf3, 'O_Cancelled'), (707bcccf-52e1-496d-9bb6-6731e57e646b, 'O_Sent (mail and online)'), (8fe05b49-3f49-4c7b-bf11-27f94af683cf, 'O_Sent (online only)'), (b9978f67-f7ab-4679-9c59-0adeeb60ef14, 'O_Returned'), (ee22ce56-e8c9-4afe-9ce0-950fb44c744d, 'O_Create Offer'), (f83b03b1-cb79-466d-875b-08b8680faf7e, 'O_Refused'), (skip_4, None), (skip_5, None), (skip_6, None), (skip_7, None), (skip_8, None), (skip_9, None), (tau_1, None) ]
arcs: [ (18979c7e-ef10-4e7a-b2ef-c17161e9befd, 'O_Accepted')->p_12, (2677f9a0-0173-4661-a52b-9dc62058cb1e, 'O_Created')->p_8, (55f3f80e-0638-4c2f-a87c-d6bb9911bcf3, 'O_Cancelled')->p_13, (707bcccf-52e1-496d-9bb6-6731e57e646b, 'O_Sent (mail and online)')->p_9, (8fe05b49-3f49-4c7b-bf11-27f94af683cf, 'O_Sent (online only)')->p_11, (b9978f67-f7ab-4679-9c59-0adeeb60ef14, 'O_Returned')->p_6, (ee22ce56-e8c9-4afe-9ce0-950fb44c744d, 'O_Create Offer')->p_7, (f83b03b1-cb79-466d-875b-08b8680faf7e, 'O_Refused')->sink, (skip_4, None)->p_6, (skip_5, None)->p_5, (skip_6, None)->p_4, (skip_7, None)->p_11, (skip_8, None)->p_13, (skip_9, None)->sink, (tau_1, None)->p_5, p_11->(18979c7e-ef10-4e7a-b2ef-c17161e9befd, 'O_Accepted'), p_12->(55f3f80e-0638-4c2f-a87c-d6bb9911bcf3, 'O_Cancelled'), p_12->(skip_8, None), p_13->(f83b03b1-cb79-466d-875b-08b8680faf7e, 'O_Refused'), p_13->(skip_9, None), p_4->(8fe05b49-3f49-4c7b-bf11-27f94af683cf, 'O_Sent (online only)'), p_4->(skip_7, None), p_5->(ee22ce56-e8c9-4afe-9ce0-950fb44c744d, 'O_Create Offer'), p_6->(skip_5, None), p_6->(skip_6, None), p_7->(2677f9a0-0173-4661-a52b-9dc62058cb1e, 'O_Created'), p_8->(707bcccf-52e1-496d-9bb6-6731e57e646b, 'O_Sent (mail and online)'), p_9->(b9978f67-f7ab-4679-9c59-0adeeb60ef14, 'O_Returned'), p_9->(skip_4, None), source->(tau_1, None) ]",['source:1'],['sink:1'],0.06,0.4,0.71
0,IMbi_rel,2017_O_lp,2017_O_lm,0,0,0.3,0.5,False,,,,,,,"places: [ p_10, p_12, p_13, p_4, p_5, p_6, p_8, p_9, sink, source ]
transitions: [ (29fb2e40-198e-4993-8f0e-4428f97281ea, 'O_Sent (mail and online)'), (54eb4853-0ffa-428e-be44-e453eb486ad4, 'O_Returned'), (78535982-a62e-4596-96c5-60ca8023d3ea, 'O_Accepted'), (9ffdb02d-91a1-4b69-a2d1-ddd0380a3201, 'O_Refused'), (bd9334dc-cebb-44fc-97ea-b450f6f98ec3, 'O_Create Offer'), (e8ba2f6b-8106-4e33-ac1a-f43ff3e360ab, 'O_Cancelled'), (e9eb92cb-935c-47dd-b3fb-df062819c168, 'O_Created'), (eb7b612f-248d-4788-88c0-cacb344b0a71, 'O_Sent (online only)'), (skip_10, None), (skip_11, None), (skip_12, None), (skip_6, None), (skip_7, None), (skip_8, None), (skip_9, None), (tau_1, None) ]
arcs: [ (29fb2e40-198e-4993-8f0e-4428f97281ea, 'O_Sent (mail and online)')->p_10, (54eb4853-0ffa-428e-be44-e453eb486ad4, 'O_Returned')->p_12, (78535982-a62e-4596-96c5-60ca8023d3ea, 'O_Accepted')->p_6, (9ffdb02d-91a1-4b69-a2d1-ddd0380a3201, 'O_Refused')->sink, (bd9334dc-cebb-44fc-97ea-b450f6f98ec3, 'O_Create Offer')->p_9, (e8ba2f6b-8106-4e33-ac1a-f43ff3e360ab, 'O_Cancelled')->p_5, (e9eb92cb-935c-47dd-b3fb-df062819c168, 'O_Created')->p_9, (eb7b612f-248d-4788-88c0-cacb344b0a71, 'O_Sent (online only)')->p_13, (skip_10, None)->p_6, (skip_11, None)->p_4, (skip_12, None)->sink, (skip_6, None)->p_10, (skip_7, None)->p_8, (skip_8, None)->p_12, (skip_9, None)->p_13, (tau_1, None)->p_5, p_10->(e9eb92cb-935c-47dd-b3fb-df062819c168, 'O_Created'), p_10->(skip_7, None), p_12->(eb7b612f-248d-4788-88c0-cacb344b0a71, 'O_Sent (online only)'), p_12->(skip_9, None), p_13->(78535982-a62e-4596-96c5-60ca8023d3ea, 'O_Accepted'), p_13->(skip_10, None), p_4->(9ffdb02d-91a1-4b69-a2d1-ddd0380a3201, 'O_Refused'), p_4->(skip_12, None), p_5->(bd9334dc-cebb-44fc-97ea-b450f6f98ec3, 'O_Create Offer'), p_6->(e8ba2f6b-8106-4e33-ac1a-f43ff3e360ab, 'O_Cancelled'), p_6->(skip_11, None), p_8->(54eb4853-0ffa-428e-be44-e453eb486ad4, 'O_Returned'), p_8->(skip_8, None), p_9->(29fb2e40-198e-4993-8f0e-4428f97281ea, 'O_Sent (mail and online)'), p_9->(skip_6, None), source->(tau_1, None) ]",['source:1'],['sink:1'],0.07,0.29,0.42
0,IMbi_aprox,2017_O_lp,2017_O_lm,0,0,0.3,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (1098598e-6fef-4357-89f2-8649a2e8a14e, 'O_Created'), (577a4a5d-a15f-4534-93a8-5a66932161e0, 'O_Sent (mail and online)'), (6e823096-2502-4fd1-8dd2-d360db453a83, 'O_Create Offer'), (7401d92b-0e35-436a-b57b-df885df7b332, 'O_Returned'), (87fa8eb1-9f69-4072-97cf-b3ac3acedbe7, 'O_Cancelled'), (8b027e5a-9151-4ad4-927d-43fa1e063519, 'O_Accepted'), (cd03ec3d-7ada-4bca-8088-4f5a5e097f33, 'O_Refused'), (fcfd1842-8e1b-4a32-b58b-aa3b30d0e7cf, 'O_Sent (online only)'), (skip_1, None), (skip_2, None) ]
arcs: [ (1098598e-6fef-4357-89f2-8649a2e8a14e, 'O_Created')->p_4, (577a4a5d-a15f-4534-93a8-5a66932161e0, 'O_Sent (mail and online)')->p_5, (6e823096-2502-4fd1-8dd2-d360db453a83, 'O_Create Offer')->p_3, (7401d92b-0e35-436a-b57b-df885df7b332, 'O_Returned')->p_6, (87fa8eb1-9f69-4072-97cf-b3ac3acedbe7, 'O_Cancelled')->sink, (8b027e5a-9151-4ad4-927d-43fa1e063519, 'O_Accepted')->p_8, (cd03ec3d-7ada-4bca-8088-4f5a5e097f33, 'O_Refused')->sink, (fcfd1842-8e1b-4a32-b58b-aa3b30d0e7cf, 'O_Sent (online only)')->p_7, (skip_1, None)->p_7, (skip_2, None)->sink, p_3->(1098598e-6fef-4357-89f2-8649a2e8a14e, 'O_Created'), p_4->(577a4a5d-a15f-4534-93a8-5a66932161e0, 'O_Sent (mail and online)'), p_5->(7401d92b-0e35-436a-b57b-df885df7b332, 'O_Returned'), p_6->(fcfd1842-8e1b-4a32-b58b-aa3b30d0e7cf, 'O_Sent (online only)'), p_6->(skip_1, None), p_7->(8b027e5a-9151-4ad4-927d-43fa1e063519, 'O_Accepted'), p_7->(cd03ec3d-7ada-4bca-8088-4f5a5e097f33, 'O_Refused'), p_8->(87fa8eb1-9f69-4072-97cf-b3ac3acedbe7, 'O_Cancelled'), p_8->(skip_2, None), source->(6e823096-2502-4fd1-8dd2-d360db453a83, 'O_Create Offer') ]",['source:1'],['sink:1'],0.09,0.29,0.88
0,IMbi_freq,2012_O_lp,2012_O_lm,0,0,0.4,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, sink, source ]
transitions: [ (19c30a43-1541-421b-ae69-bc1ccfe34cff, 'O_SELECTED'), (5705e34b-1e67-4cbd-869a-e00c0f8708e8, 'O_CREATED'), (593133df-17f4-4594-9ad3-3ef31ea3e034, 'O_ACCEPTED'), (7081d58d-6acd-4374-8c70-3b6cf6b4cde9, 'O_SENT_BACK'), (aa9db1ae-6e9f-4dcb-8326-047e8c664585, 'O_CANCELLED'), (b0351683-7941-42f6-bb0b-b2059ed5d496, 'O_SENT'), (d945d822-1b7a-42e3-a668-a1975ba599c1, 'O_DECLINED') ]
arcs: [ (19c30a43-1541-421b-ae69-bc1ccfe34cff, 'O_SELECTED')->p_3, (5705e34b-1e67-4cbd-869a-e00c0f8708e8, 'O_CREATED')->p_4, (593133df-17f4-4594-9ad3-3ef31ea3e034, 'O_ACCEPTED')->sink, (7081d58d-6acd-4374-8c70-3b6cf6b4cde9, 'O_SENT_BACK')->p_6, (aa9db1ae-6e9f-4dcb-8326-047e8c664585, 'O_CANCELLED')->sink, (b0351683-7941-42f6-bb0b-b2059ed5d496, 'O_SENT')->p_5, (d945d822-1b7a-42e3-a668-a1975ba599c1, 'O_DECLINED')->sink, p_3->(5705e34b-1e67-4cbd-869a-e00c0f8708e8, 'O_CREATED'), p_4->(b0351683-7941-42f6-bb0b-b2059ed5d496, 'O_SENT'), p_5->(7081d58d-6acd-4374-8c70-3b6cf6b4cde9, 'O_SENT_BACK'), p_6->(593133df-17f4-4594-9ad3-3ef31ea3e034, 'O_ACCEPTED'), p_6->(aa9db1ae-6e9f-4dcb-8326-047e8c664585, 'O_CANCELLED'), p_6->(d945d822-1b7a-42e3-a668-a1975ba599c1, 'O_DECLINED'), source->(19c30a43-1541-421b-ae69-bc1ccfe34cff, 'O_SELECTED') ]",['source:1'],['sink:1'],0.12,0.36,1.0
0,IMbi_rel,2012_O_lp,2012_O_lm,0,0,0.4,0.5,False,,,,,,,"places: [ p_10, p_5, p_6, p_7, p_9, sink, source ]
transitions: [ (0c8ccc3a-aebb-4a24-a124-ea5e269f28c5, 'O_SENT_BACK'), (33b11b81-0eca-4c79-8e93-8efe179088c8, 'O_ACCEPTED'), (50ac9448-b68d-4915-bc02-e0db0c9e21f5, 'O_DECLINED'), (528e4599-aec3-4982-9ba2-9f77989693ed, 'O_CREATED'), (5748512c-08cf-4f07-9821-5349c3fef917, 'O_SENT'), (c00895f9-306e-41e1-a767-3880192e639d, 'O_SELECTED'), (f6390e57-9b5d-41aa-9d53-d6d763383539, 'O_CANCELLED'), (skip_4, None), (skip_5, None) ]
arcs: [ (0c8ccc3a-aebb-4a24-a124-ea5e269f28c5, 'O_SENT_BACK')->p_9, (33b11b81-0eca-4c79-8e93-8efe179088c8, 'O_ACCEPTED')->p_10, (50ac9448-b68d-4915-bc02-e0db0c9e21f5, 'O_DECLINED')->sink, (528e4599-aec3-4982-9ba2-9f77989693ed, 'O_CREATED')->p_7, (5748512c-08cf-4f07-9821-5349c3fef917, 'O_SENT')->p_6, (c00895f9-306e-41e1-a767-3880192e639d, 'O_SELECTED')->p_5, (f6390e57-9b5d-41aa-9d53-d6d763383539, 'O_CANCELLED')->p_5, (skip_4, None)->p_10, (skip_5, None)->sink, p_10->(50ac9448-b68d-4915-bc02-e0db0c9e21f5, 'O_DECLINED'), p_10->(skip_5, None), p_5->(528e4599-aec3-4982-9ba2-9f77989693ed, 'O_CREATED'), p_6->(0c8ccc3a-aebb-4a24-a124-ea5e269f28c5, 'O_SENT_BACK'), p_6->(f6390e57-9b5d-41aa-9d53-d6d763383539, 'O_CANCELLED'), p_7->(5748512c-08cf-4f07-9821-5349c3fef917, 'O_SENT'), p_9->(33b11b81-0eca-4c79-8e93-8efe179088c8, 'O_ACCEPTED'), p_9->(skip_4, None), source->(c00895f9-306e-41e1-a767-3880192e639d, 'O_SELECTED') ]",['source:1'],['sink:1'],0.08,0.37,0.98
0,IMbi_aprox,2012_O_lp,2012_O_lm,0,0,0.4,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, sink, source ]
transitions: [ (1d6366f3-5e69-4cfc-9036-e1f066a58bf7, 'O_SENT'), (2c103506-3162-4c02-abab-00c612203913, 'O_SELECTED'), (5dbcb8ea-ed0b-416e-b02f-b7355cd1dd4c, 'O_CANCELLED'), (9127eeea-0707-4937-a753-07df6eb0e729, 'O_CREATED'), (99021017-2802-448e-be83-69798f25d29e, 'O_DECLINED'), (c45db9c3-4826-44b7-aa25-1561df201177, 'O_ACCEPTED'), (e4653745-f67c-4578-8bb8-ce259817c609, 'O_SENT_BACK'), (skip_1, None), (skip_2, None) ]
arcs: [ (1d6366f3-5e69-4cfc-9036-e1f066a58bf7, 'O_SENT')->p_5, (2c103506-3162-4c02-abab-00c612203913, 'O_SELECTED')->p_3, (5dbcb8ea-ed0b-416e-b02f-b7355cd1dd4c, 'O_CANCELLED')->p_6, (9127eeea-0707-4937-a753-07df6eb0e729, 'O_CREATED')->p_4, (99021017-2802-448e-be83-69798f25d29e, 'O_DECLINED')->sink, (c45db9c3-4826-44b7-aa25-1561df201177, 'O_ACCEPTED')->sink, (e4653745-f67c-4578-8bb8-ce259817c609, 'O_SENT_BACK')->p_7, (skip_1, None)->p_6, (skip_2, None)->sink, p_3->(9127eeea-0707-4937-a753-07df6eb0e729, 'O_CREATED'), p_4->(1d6366f3-5e69-4cfc-9036-e1f066a58bf7, 'O_SENT'), p_5->(5dbcb8ea-ed0b-416e-b02f-b7355cd1dd4c, 'O_CANCELLED'), p_5->(skip_1, None), p_6->(e4653745-f67c-4578-8bb8-ce259817c609, 'O_SENT_BACK'), p_7->(99021017-2802-448e-be83-69798f25d29e, 'O_DECLINED'), p_7->(c45db9c3-4826-44b7-aa25-1561df201177, 'O_ACCEPTED'), p_7->(skip_2, None), source->(2c103506-3162-4c02-abab-00c612203913, 'O_SELECTED') ]",['source:1'],['sink:1'],0.13,0.37,0.98
0,IMbi_freq,2017_O_lp,2017_O_lm,0,0,0.4,0.5,False,,,,,,,"places: [ p_11, p_12, p_13, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (31ec2986-28fc-4f48-95df-969dead9b6d4, 'O_Sent (online only)'), (37d8c204-0334-419b-ad3a-d516210dad03, 'O_Accepted'), (8ca71fec-f5f5-4cf0-9f1e-4f2fb2a0035c, 'O_Created'), (af9a8e9b-6cb0-4b24-88e0-959fe321ad28, 'O_Cancelled'), (b5a8772f-251d-4389-ac91-e57cf5ade7a7, 'O_Sent (mail and online)'), (c53ba6c8-c3fc-4640-a6e6-694accf20ace, 'O_Returned'), (d9e9a9ef-9e15-478a-8d48-c8ca17936a5c, 'O_Create Offer'), (de614f78-75b7-454f-9e8a-4b520851e124, 'O_Refused'), (skip_4, None), (skip_5, None), (skip_6, None), (skip_7, None), (skip_8, None), (tau_1, None) ]
arcs: [ (31ec2986-28fc-4f48-95df-969dead9b6d4, 'O_Sent (online only)')->p_11, (37d8c204-0334-419b-ad3a-d516210dad03, 'O_Accepted')->p_12, (8ca71fec-f5f5-4cf0-9f1e-4f2fb2a0035c, 'O_Created')->p_8, (af9a8e9b-6cb0-4b24-88e0-959fe321ad28, 'O_Cancelled')->p_13, (b5a8772f-251d-4389-ac91-e57cf5ade7a7, 'O_Sent (mail and online)')->p_9, (c53ba6c8-c3fc-4640-a6e6-694accf20ace, 'O_Returned')->p_6, (d9e9a9ef-9e15-478a-8d48-c8ca17936a5c, 'O_Create Offer')->p_7, (de614f78-75b7-454f-9e8a-4b520851e124, 'O_Refused')->sink, (skip_4, None)->p_5, (skip_5, None)->p_4, (skip_6, None)->p_11, (skip_7, None)->p_13, (skip_8, None)->sink, (tau_1, None)->p_5, p_11->(37d8c204-0334-419b-ad3a-d516210dad03, 'O_Accepted'), p_12->(af9a8e9b-6cb0-4b24-88e0-959fe321ad28, 'O_Cancelled'), p_12->(skip_7, None), p_13->(de614f78-75b7-454f-9e8a-4b520851e124, 'O_Refused'), p_13->(skip_8, None), p_4->(31ec2986-28fc-4f48-95df-969dead9b6d4, 'O_Sent (online only)'), p_4->(skip_6, None), p_5->(d9e9a9ef-9e15-478a-8d48-c8ca17936a5c, 'O_Create Offer'), p_6->(skip_4, None), p_6->(skip_5, None), p_7->(8ca71fec-f5f5-4cf0-9f1e-4f2fb2a0035c, 'O_Created'), p_8->(b5a8772f-251d-4389-ac91-e57cf5ade7a7, 'O_Sent (mail and online)'), p_9->(c53ba6c8-c3fc-4640-a6e6-694accf20ace, 'O_Returned'), source->(tau_1, None) ]",['source:1'],['sink:1'],0.11,0.35,0.88
0,IMbi_rel,2017_O_lp,2017_O_lm,0,0,0.4,0.5,False,,,,,,,"places: [ p_10, p_12, p_13, p_4, p_5, p_6, p_9, sink, source ]
transitions: [ (229f858b-048a-489e-8734-dad16fbc176d, 'O_Returned'), (2febfe7b-aa8c-4dd9-895a-6ac2a34f563a, 'O_Refused'), (5b665193-b57d-4fa4-8ccd-4c71f25d29ab, 'O_Accepted'), (67db3dcc-f8fd-432b-b010-6003ccd7c96b, 'O_Sent (mail and online)'), (92db7d36-19d0-4578-bb14-3b5f39590573, 'O_Cancelled'), (9ad5c8d2-63dd-49e6-b16f-19c63f620cde, 'O_Sent (online only)'), (9c35fad3-f861-4eb8-9f2f-4501b1800001, 'O_Created'), (e9f5fc0f-b548-40d0-b763-f90ec4f55811, 'O_Create Offer'), (skip_10, None), (skip_6, None), (skip_8, None), (skip_9, None), (tau_1, None) ]
arcs: [ (229f858b-048a-489e-8734-dad16fbc176d, 'O_Returned')->p_12, (2febfe7b-aa8c-4dd9-895a-6ac2a34f563a, 'O_Refused')->sink, (5b665193-b57d-4fa4-8ccd-4c71f25d29ab, 'O_Accepted')->p_6, (67db3dcc-f8fd-432b-b010-6003ccd7c96b, 'O_Sent (mail and online)')->p_10, (92db7d36-19d0-4578-bb14-3b5f39590573, 'O_Cancelled')->p_5, (9ad5c8d2-63dd-49e6-b16f-19c63f620cde, 'O_Sent (online only)')->p_13, (9c35fad3-f861-4eb8-9f2f-4501b1800001, 'O_Created')->p_9, (e9f5fc0f-b548-40d0-b763-f90ec4f55811, 'O_Create Offer')->p_9, (skip_10, None)->sink, (skip_6, None)->p_10, (skip_8, None)->p_13, (skip_9, None)->p_4, (tau_1, None)->p_5, p_10->(229f858b-048a-489e-8734-dad16fbc176d, 'O_Returned'), p_10->(9c35fad3-f861-4eb8-9f2f-4501b1800001, 'O_Created'), p_12->(9ad5c8d2-63dd-49e6-b16f-19c63f620cde, 'O_Sent (online only)'), p_12->(skip_8, None), p_13->(5b665193-b57d-4fa4-8ccd-4c71f25d29ab, 'O_Accepted'), p_4->(2febfe7b-aa8c-4dd9-895a-6ac2a34f563a, 'O_Refused'), p_4->(skip_10, None), p_5->(e9f5fc0f-b548-40d0-b763-f90ec4f55811, 'O_Create Offer'), p_6->(92db7d36-19d0-4578-bb14-3b5f39590573, 'O_Cancelled'), p_6->(skip_9, None), p_9->(67db3dcc-f8fd-432b-b010-6003ccd7c96b, 'O_Sent (mail and online)'), p_9->(skip_6, None), source->(tau_1, None) ]",['source:1'],['sink:1'],0.19,0.33,0.45
0,IMbi_aprox,2017_O_lp,2017_O_lm,0,0,0.4,0.5,False,,,,,,,"places: [ p_3, p_4, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (150085f8-0a7e-41dd-abfa-00ea5baf9fe0, 'O_Cancelled'), (17d823a9-c516-49f7-bd69-b0d0b287ec80, 'O_Sent (online only)'), (2c34c6de-d899-48eb-acd4-86c2c8f95cd9, 'O_Created'), (59851cfe-22e0-4089-8481-ea8f72d78f27, 'O_Sent (mail and online)'), (67b5aa66-61e6-4b78-835e-456bb4d9c19e, 'O_Accepted'), (a00e81c9-30cc-4e7b-b5dc-55be71386ccd, 'O_Create Offer'), (b7382775-7541-4254-a26f-566c533fd58f, 'O_Returned'), (e7edf17e-61ff-48b7-b24b-7b5df86da4f4, 'O_Refused'), (skip_1, None), (skip_2, None) ]
arcs: [ (150085f8-0a7e-41dd-abfa-00ea5baf9fe0, 'O_Cancelled')->sink, (17d823a9-c516-49f7-bd69-b0d0b287ec80, 'O_Sent (online only)')->p_7, (2c34c6de-d899-48eb-acd4-86c2c8f95cd9, 'O_Created')->p_4, (59851cfe-22e0-4089-8481-ea8f72d78f27, 'O_Sent (mail and online)')->p_5, (67b5aa66-61e6-4b78-835e-456bb4d9c19e, 'O_Accepted')->p_8, (a00e81c9-30cc-4e7b-b5dc-55be71386ccd, 'O_Create Offer')->p_3, (b7382775-7541-4254-a26f-566c533fd58f, 'O_Returned')->p_6, (e7edf17e-61ff-48b7-b24b-7b5df86da4f4, 'O_Refused')->sink, (skip_1, None)->p_7, (skip_2, None)->sink, p_3->(2c34c6de-d899-48eb-acd4-86c2c8f95cd9, 'O_Created'), p_4->(59851cfe-22e0-4089-8481-ea8f72d78f27, 'O_Sent (mail and online)'), p_5->(b7382775-7541-4254-a26f-566c533fd58f, 'O_Returned'), p_6->(17d823a9-c516-49f7-bd69-b0d0b287ec80, 'O_Sent (online only)'), p_6->(skip_1, None), p_7->(67b5aa66-61e6-4b78-835e-456bb4d9c19e, 'O_Accepted'), p_7->(e7edf17e-61ff-48b7-b24b-7b5df86da4f4, 'O_Refused'), p_8->(150085f8-0a7e-41dd-abfa-00ea5baf9fe0, 'O_Cancelled'), p_8->(skip_2, None), source->(a00e81c9-30cc-4e7b-b5dc-55be71386ccd, 'O_Create Offer') ]",['source:1'],['sink:1'],0.09,0.29,0.88
